pKey;JobStartDate;JobEndDate;APINumber;StateNumber;CountyNumber;OperatorName;WellName;Latitude;Longitude;Projection;TVD;TotalBaseWaterVolume;TotalBaseNonWaterVolume;StateName;CountyName;FFVersion;FederalWell;IndianWell
2DD4B7FE-FB71-4A81-BADA-BA9626E06E60;2011-01-01 00:00:00.000;2011-01-01 00:00:00.000;17085221760000;17;85;Shell Oil Company affiliate;Randall Rains 5 #1;31,79966401;-93,51142043;NAD83;13321;5870285;NULL;Louisiana;Sabine;1;0;0
8E989576-AC11-4F25-A6F6-8A9F4FCAE64D;2011-01-01 00:00:00.000;2011-01-01 00:00:00.000;37081201930000;37;81;Anadarko Petroleum Corporation;COP 289 #B-1010H;41,38068;-77,52229;NAD27;NULL;NULL;NULL;Pennsylvania;Lycoming;1;0;0
E4210963-E255-4721-AD42-9323E3C52C08;2011-01-01 00:00:00.000;2011-01-01 00:00:00.000;42283323490000;42;283;El Paso E&P Company;RITCHIE FARMS #5H;28,48704;-99,38872;NAD27;NULL;NULL;NULL;TEXAS;LA SALLE;1;0;0
AE4857CE-F478-49C2-B944-02ADBEC32421;2011-01-01 00:00:00.000;2011-01-01 00:00:00.000;42003326350000;42;3;Chevron USA Inc.;Dollarhide Unit 16-14-C;32,16377;-103,03348;NAD27;NULL;NULL;NULL;Texas;Andrews;1;0;0
9C1C7569-F4B9-4770-8796-AE62E26FE4BE;2011-01-01 00:00:00.000;2011-01-01 00:00:00.000;42121339320000;42;121;WPX Energy;Cummings B 6H;33,0532503;-97,1378994;NAD27;NULL;NULL;NULL;Texas;Denton;1;0;0
B33DB92F-1BF5-48AD-AB8B-294CA953F4D3;2011-01-02 00:00:00.000;2011-01-02 00:00:00.000;3045102870000;3;45;XTO Energy/ExxonMobil;Sublett 1-8H;35,248903;-92,294396;NAD27;NULL;NULL;NULL;Arkansas;Faulkner;1;0;0
ADDCA719-3D1C-445B-9343-E801158647E1;2011-01-02 00:00:00.000;2011-01-02 00:00:00.000;37115203420000;37;115;Chief Oil & Gas;Tell Unit 4;41,714717;-75,884697;NAD83;NULL;NULL;NULL;PA;Susquehanna;1;0;0
371A560F-AE0A-47CA-82EA-9EECABB2307C;2011-01-02 00:00:00.000;2011-01-02 00:00:00.000;42127337600000;42;127;Anadarko Petroleum Corporation;Beinhorn Ranch #5H;28,31;-99,69;NAD27;8085;6454560;NULL;Texas;Dimmit;1;0;0
9AAADCE4-E1E2-4535-9978-A51F5C2BCD5B;2011-01-02 00:00:00.000;2011-01-02 00:00:00.000;42127337600000;42;127;Anadarko Petroleum Corporation;Beinhorn Ranch #5H;28,31;-99,69;NAD27;NULL;NULL;NULL;Texas;Dimmit;1;0;0
CF08F563-3E88-469E-B601-9C03C965682A;2011-01-02 00:00:00.000;2011-01-02 00:00:00.000;42177321210000;42;177;EOG Resources, Inc.;H.F.S. #1H;29,181239;-97,273047;NAD27;NULL;NULL;NULL;Texas;Gonzales;1;0;0
77143272-91E5-4571-8713-34B41CB3A06A;2011-01-02 00:00:00.000;2011-01-02 00:00:00.000;42405303640000;42;405;Southwestern Energy ;Steadham G.U. 1#1H;31,5635888;-94,26436389;NAD27;NULL;NULL;NULL;Texas;San Augustine;1;0;0
CC52186C-612C-4024-8FB7-9B6B5A56516F;2011-01-03 00:00:00.000;2011-01-03 00:00:00.000;3145109750000;3;145;Southwestern Energy ;THARP, VERNON 10-07 #4-22H10;35,487311;-91,742922;NAD27;NULL;NULL;NULL;Arkansas;WHITE, AR;1;0;0
5DF07797-40CE-475D-8310-884AB91947E8;2011-01-03 00:00:00.000;2011-01-03 00:00:00.000;3029107780000;3;29;Southwestern Energy ;OSWALD 09-17 #3-26H23;35,390001;-92,764836;NAD27;NULL;NULL;NULL;Arkansas;CONWAY, AR;1;0;0
8CAD74C4-B816-4DB0-8492-7AC47D1D101E;2011-01-03 00:00:00.000;2011-01-03 00:00:00.000;3023104350000;3;23;Southwestern Energy ;PEARCE 09-10 #2-04H33;35,447201;-92,077295;NAD27;NULL;NULL;NULL;Arkansas;CLEBURNE, AR;1;0;0
2B7F685F-7A8B-4146-9E1D-462B18D1EE91;2011-01-03 00:00:00.000;2011-01-03 00:00:00.000;3045102720000;3;45;Southwestern Energy ;LINN, LINDA 08-12 #2-23H;35,305547;-92,250512;NAD27;NULL;NULL;NULL;Arkansas;FAULKNER, AR;1;0;0
31BC7B79-B05D-464F-957A-3A9BFCB7B1E3;2011-01-03 00:00:00.000;2011-01-03 00:00:00.000;3145109740000;3;145;Southwestern Energy ;THARP, VERNON 10-07 #3-22H10;35,487366;-91,742922;NAD27;NULL;NULL;NULL;Arkansas;WHITE, AR;1;0;0
F28FCA2F-8CA4-4F5A-BA9A-97B79D91C9D7;2011-01-03 00:00:00.000;2011-01-03 00:00:00.000;5123198660000;5;123;Anadarko Petroleum Corporation;HSR-BOULTER FEDERAL 13-18A;40,221773;-104,823828;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
113438AF-7C46-4442-8C7D-B293F11DD59B;2011-01-03 00:00:00.000;2011-01-03 00:00:00.000;5123314390000;5;123;Anadarko Petroleum Corporation;MAPLEWOOD 13-7;40,323461;-104,938388;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
B40767DF-3BD9-4028-B226-1A4858074BA6;2011-01-03 00:00:00.000;2011-01-03 00:00:00.000;5123313710000;5;123;Anadarko Petroleum Corporation;NRC 9-9;40,061355;-104,8911519;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
6BBA29BC-3228-42FA-B84C-6F34AEB656D5;2011-01-03 00:00:00.000;2011-01-03 00:00:00.000;5014206950000;5;14;Encana Oil & Gas (USA) Inc.;Baker 6-4-27;40,024028;-104,987832;NAD83;NULL;NULL;NULL;Colorado;Broomfield;1;0;0
77263F2C-2A6B-4D3D-9B5B-ED3F47E47CA3;2011-01-03 00:00:00.000;2011-01-03 00:00:00.000;33061013420000;33;61;Hess Corporation;EN-Heinle-156-94-2536H-3;48,311036;-102,703786;NAD83;NULL;NULL;NULL;North Dakota;Mountrail;1;0;0
6701C2EF-1CBD-4C28-A691-874D8F5A13B5;2011-01-03 00:00:00.000;2011-01-03 00:00:00.000;37129283960000;37;129;XTO Energy/ExxonMobil;Eckels 8590H;40,341319;-79,145892;NAD27;NULL;NULL;NULL;Pennsylvania;Westmoreland;1;0;0
F88B7F08-3417-4BAC-8F87-AC2AC5135E0D;2011-01-03 00:00:00.000;2011-01-03 00:00:00.000;42311342890000;42;311;BHP Billiton Petroleum;Edwards #1H;28,36568052;-98,63329628;WGS84;NULL;NULL;NULL;Texas;McMullen;1;0;0
905964FC-FE1F-4CC2-AF9C-9D61A001C5C8;2011-01-03 00:00:00.000;2011-01-03 00:00:00.000;42439318500000;42;439;XTO Energy/ExxonMobil;TRWD Hearne A 1H;32,970539;-97,518686;NAD27;NULL;NULL;NULL;Texas;Tarrant;1;0;0
07D63F52-2953-4B8B-B655-8947CB6A64C0;2011-01-04 00:00:00.000;2011-01-04 00:00:00.000;3029107720000;3;29;Southwestern Energy ;MOON 09-14 #5-29H20;35,397194;-92,508929;NAD27;NULL;NULL;NULL;Arkansas;CONWAY, AR;1;0;0
397141E8-F6A9-4214-9727-4B4051739DE7;2011-01-04 00:00:00.000;2011-01-04 00:00:00.000;3063000500000;3;63;XTO Energy/ExxonMobil;Eddie Grammer 1-30H19;35,561619;-91,685419;NAD27;NULL;NULL;NULL;Arkansas;Independence;1;0;0
74B79349-5341-4424-8246-142A3244976D;2011-01-04 00:00:00.000;2011-01-04 00:00:00.000;3029107710000;3;29;Southwestern Energy ;MOON 09-14 #4-29H20;35,397227;-92,508874;NAD27;NULL;NULL;NULL;Arkansas;CONWAY, AR;1;0;0
DCA7EDBD-A1CE-4503-8D3B-64D91B50AE43;2011-01-04 00:00:00.000;2011-01-04 00:00:00.000;5123318540000;5;123;Anadarko Petroleum Corporation;STROHAUER 24-14;40,31797;-104,6224889;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
C8C80BC0-9DDD-4559-98B9-A84566447ADD;2011-01-04 00:00:00.000;2011-01-04 00:00:00.000;5123316100000;5;123;Anadarko Petroleum Corporation;DRY CREEK 27-27;40,02812611;-104,8697589;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
512497C7-14C8-4802-8CEC-D1112C5C5660;2011-01-04 00:00:00.000;2011-01-04 00:00:00.000;5123316950000;5;123;Anadarko Petroleum Corporation;HIGHWAY 160 2-2S;40,08326806;-104,7402069;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
576A7F66-0191-4164-A60F-2FE34D9A696D;2011-01-04 00:00:00.000;2011-01-04 00:00:00.000;5123316930000;5;123;Anadarko Petroleum Corporation;HIGHWAY 160 1-2S;40,083263;-104,740565;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
56BB09FE-647F-4E2F-BDEB-F3685C36A155;2011-01-04 00:00:00.000;2011-01-04 00:00:00.000;5123296640000;5;123;Encana Oil & Gas (USA) Inc.;Johnson 0-4-12;40,15507;-104,95792;NAD27;NULL;NULL;NULL;Colorado;Weld;1;0;0
597DC418-0D7A-41B0-9A6A-A885C5EB5FA2;2011-01-04 00:00:00.000;2011-01-04 00:00:00.000;5045193700000;5;45;WPX Energy;RWF 334-32;39,4774152;-107,905619;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
F8DFBF8D-0D2C-42F7-8408-B896E9A311A3;2011-01-04 00:00:00.000;2011-01-04 00:00:00.000;5045193620000;5;45;WPX Energy;RWF 34-32;39,4774357;-107,9056225;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
8F56E6D0-E26A-49DD-93D8-512F4ED02CE8;2011-01-04 00:00:00.000;2011-01-04 00:00:00.000;5045193460000;5;45;WPX Energy;RWF 44-32;39,4774392;-107,9055876;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
FA7D3AFB-A460-4D4F-95FC-21DD5AC2D5CF;2011-01-04 00:00:00.000;2011-01-04 00:00:00.000;5045193670000;5;45;WPX Energy;RWF 444-32;39,4774189;-107,905584;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
F968D822-7F2F-4FFC-AE9F-62B3D682F5A2;2011-01-04 00:00:00.000;2011-01-04 00:00:00.000;35019254150000;35;19;XTO Energy/ExxonMobil;Roberts 1-10H;34,30233;-97,0762;NAD27;NULL;NULL;NULL;Oklahoma;Carter;1;0;0
9D1A7991-4516-4432-B1B7-77647A0F3365;2011-01-04 00:00:00.000;2011-01-04 00:00:00.000;37081201980000;37;81;Anadarko Petroleum Corporation;COP 289 #B-1009H;41,38067;-77,52224;NAD27;NULL;NULL;NULL;Pennsylvania;Lycoming;1;0;0
AF3A4F81-7956-4D05-87B7-5618F0D7D69F;2011-01-04 00:00:00.000;2011-01-04 00:00:00.000;37081201920000;37;81;Anadarko Petroleum Corporation;COP 289 #B-1008H;41,38066;-77,52219;NAD27;NULL;NULL;NULL;Pennsylvania;Lycoming;1;0;0
CBC1FD0F-09DC-438D-84EF-DA9363937DB9;2011-01-04 00:00:00.000;2011-01-04 00:00:00.000;33105019450000;33;105;EOG Resources, Inc.;Round Prairie 010-1819H;48,168414;-103,98594;NAD27;NULL;NULL;NULL;North Dakota;Williams;1;0;0
C9A7F0DE-9465-469D-8543-E02D9EDDCA5E;2011-01-04 00:00:00.000;2011-01-04 00:00:00.000;42135402600000;42;135;Apache Corporation;Txl North Unit 1017;31,87181;-102,71749;NAD27;NULL;NULL;NULL;Texas;Ector;1;0;0
8081A495-1BBF-47A0-BAFD-C8766C022654;2011-01-04 00:00:00.000;2011-01-04 00:00:00.000;42383369750000;42;383;Apache Corporation;Holley 1208 1;31,32203;-101,63464;NAD27;NULL;NULL;NULL;Texas;Reagan;1;0;0
21227D0D-8FF6-49FE-9EC8-18FF74561F97;2011-01-04 00:00:00.000;2011-01-04 00:00:00.000;37065268650000;37;65;EQT Production;Frano 590516;41,19489;-78,7845;NAD83;NULL;NULL;NULL;Pennsylvania;Jefferson;1;0;0
51300FCB-E35B-4AFB-B401-EFD128A88E43;2011-01-04 00:00:00.000;2011-01-04 00:00:00.000;37115202280000;37;115;Chief Oil & Gas;Tell Unit 2H;41,714661;-75,8847;NAD83;NULL;NULL;NULL;PA;Susquehanna;1;0;0
94C290BA-18C0-4905-A141-EC6C6DE4DA5F;2011-01-04 00:00:00.000;2011-01-04 00:00:00.000;37117203260000;37;117;Shell Oil Company affiliate;Cooper 400 1H;41,932717;-77,066594;NAD83;5600;4066065;NULL;Pennsylvania;Tioga;1;0;0
8DFEBB83-EA8B-4641-B1BC-B7F747DE8E99;2011-01-04 00:00:00.000;2011-01-04 00:00:00.000;42389326890000;42;389;Anadarko Petroleum Corporation;Patterson 1-34 1H;31,737331;-103,771335;NAD27;NULL;NULL;NULL;Texas;Reeves;1;0;0
38AD019A-A898-4D00-A24B-88198C5505C8;2011-01-04 00:00:00.000;2011-01-04 00:00:00.000;42337343670000;42;337;EOG Resources, Inc.;Hailey Unit #2H;33,590778;-97,789147;NAD27;NULL;NULL;NULL;Texas;Montague;1;0;0
622964B4-FCD8-4B1D-BF59-565ABB084547;2011-01-04 00:00:00.000;2011-01-04 00:00:00.000;42283323510000;42;283;EOG Resources, Inc.;Hoff Ranch #19H;28,271134;-99,024517;NAD27;NULL;NULL;NULL;Texas;La Salle;1;0;0
D5E4E75A-488B-49AA-B2F8-7FB6A898236E;2011-01-04 00:00:00.000;2011-01-04 00:00:00.000;42335354350000;42;335;Energen Resources Corporation;North Westbrook Unit/Well No. 2709;32,44441;-101,03802;NAD27;NULL;NULL;NULL;Texas;Mitchell;1;0;0
AE7B6F59-2EBF-4D81-B4BF-91401C7791F6;2011-01-04 00:00:00.000;2011-01-04 00:00:00.000;42495333540000;42;495;Energen Resources Corporation;University 23-20/Well No. 1H;31,69914;-103,29756;NAD27;NULL;NULL;NULL;Texas;Winkler;1;0;0
10525C1E-9ABB-466E-8B55-D1A9B4835D38;2011-01-04 00:00:00.000;2011-01-04 00:00:00.000;42255317680000;42;255;EOG Resources, Inc.;Joseph Unit #3H;28,8501;-97,1033;NAD27;NULL;NULL;NULL;Texas;Karnes;1;0;0
C348157B-E98B-4AF2-BC22-84EB8AD37954;2011-01-04 00:00:00.000;2011-01-04 00:00:00.000;42347331830000;42;347;EOG Resources, Inc.;Edgar Unit #1H;31,58352;-94,48613;NAD27;NULL;NULL;NULL;Texas;Nacogdoches;1;0;0
8DE786EB-86FF-48D2-9F9E-044788619D90;2011-01-04 00:00:00.000;2011-01-04 00:00:00.000;50029204930000;50;29;ConocoPhillips Company/Burlington Resources;1,00E-06;70,302185;-149,599008;NAD83;NULL;NULL;NULL;Alaska;KUPARUK RIVER UNIT;1;0;0
AC5248C0-3BC2-4910-8C6E-D6AC8B787E6C;2011-01-05 00:00:00.000;2011-01-05 00:00:00.000;5123153480000;5;123;Anadarko Petroleum Corporation;MILLER ESTATE 8-11K;40,23747;-104,8027;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
965E7F97-282E-4F6B-BE71-00F8327DC654;2011-01-05 00:00:00.000;2011-01-05 00:00:00.000;5123272780000;5;123;Anadarko Petroleum Corporation;PEPPLER 22-30;40,199314;-104,93465;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
D1E9E752-1D2D-4FF2-B2A7-2D47BE673E99;2011-01-05 00:00:00.000;2011-01-05 00:00:00.000;5123226640000;5;123;Anadarko Petroleum Corporation;VOGL 5-5;40,168845;-104,921766;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
267411ED-3D98-49CE-813B-3B9A09A36B1A;2011-01-05 00:00:00.000;2011-01-05 00:00:00.000;5123316880000;5;123;Anadarko Petroleum Corporation;HIGHWAY 160 8-2S;40,08326889;-104,7400989;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
E4EF192A-A726-4581-AF32-40D4E108DAB9;2011-01-05 00:00:00.000;2011-01-05 00:00:00.000;5123183770000;5;123;Anadarko Petroleum Corporation;BINDER 4-15;40,31813;-104,8838;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
A7E78A7E-FE86-4ACA-A9AA-6C9B39B97F04;2011-01-05 00:00:00.000;2011-01-05 00:00:00.000;17081212400000;17;81;Encana Oil & Gas (USA) Inc.;Blk Stone Ivory 19H-01;32,10346;-93,322849;NAD27;NULL;NULL;NULL;Louisiana;Red River;1;0;0
2BC24111-FBCF-49C2-A303-000CC8BE9F8B;2011-01-05 00:00:00.000;2011-01-05 00:00:00.000;17031252900000;17;31;BHP Billiton Petroleum;Woods 3H #1;32,03509929;-93,41144072;NAD27;NULL;NULL;NULL;LA;De Soto Parish;1;0;0
9756AB8F-94B5-4309-8736-43E07F319771;2011-01-05 00:00:00.000;2011-01-05 00:00:00.000;17013220590000;17;13;BHP Billiton Petroleum;Triple C Minerals 20H #1;32,22008285;-93,18526725;NAD27;NULL;NULL;NULL;LA;Bienville Parish;1;0;0
F2B9A3CC-F991-44CA-88AF-37A227F7A303;2011-01-05 00:00:00.000;2011-01-05 00:00:00.000;5045168780000;5;45;WPX Energy;SR 412-9;39,4556213;-107,8991429;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
D60403D2-7DFF-49BE-A685-CE1A91BDCFAC;2011-01-05 00:00:00.000;2011-01-05 00:00:00.000;5045168740000;5;45;WPX Energy;SR 311-9;39,4556514;-107,8991649;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
E106E8D1-D453-4AC6-AC4D-64D2AEFF9431;2011-01-05 00:00:00.000;2011-01-05 00:00:00.000;33053031860000;33;53;EOG Resources, Inc.;Bear Den 007-17H;47,805097;-102,73095;NAD27;NULL;NULL;NULL;North Dakota;McKenzie;1;0;0
54E25294-5286-4570-AA5E-C1B04814FAC0;2011-01-05 00:00:00.000;2011-01-05 00:00:00.000;42135373850000;42;135;Apache Corporation;Txl North Unit 801;31,86768;-102,71381;NAD27;NULL;NULL;NULL;Texas;Ector;1;0;0
365B128F-0165-44EF-8B93-6B27F717A5AD;2011-01-05 00:00:00.000;2011-01-05 00:00:00.000;42283323810000;42;283;El Paso E&P Company;MALTSBERGER #2H;28,293;-99,198;NAD27;NULL;NULL;NULL;TEXAS;LA SALLE;1;0;0
532EB5A9-3E53-4D52-B5F4-E587AE5E29EF;2011-01-05 00:00:00.000;2011-01-05 00:00:00.000;42283322730000;42;283;El Paso E&P Company;MALTSBERGER #1H;28,293;-99,189;NAD27;NULL;NULL;NULL;TEXAS;LA SALLE;1;0;0
4091ACD8-B9B0-4CD0-BBE7-8E08D02368FD;2011-01-05 00:00:00.000;2011-01-05 00:00:00.000;42337343660000;42;337;EOG Resources, Inc.;Hailey Unit #1H;33,590733;-97,789211;NAD27;NULL;NULL;NULL;Texas;Montague;1;0;0
5A350C51-5DAA-46B5-A64E-5B0EDB856DEA;2011-01-05 00:00:00.000;2011-01-05 00:00:00.000;42135402340000;42;135;Chevron USA Inc.;Lupin TXL Fee 2506E;31,74551833;-102,2981925;NAD27;NULL;NULL;NULL;Texas;Ector;1;0;0
1F10FF35-A008-4474-A01A-4213720A2CEE;2011-01-05 00:00:00.000;2011-01-05 00:00:00.000;42461368140000;42;461;Chevron USA Inc.;Crier-McElroy 622;31,40214;-102,30708;NAD27;NULL;NULL;NULL;Texas;Upton;1;0;0
C6195BD0-49E8-41C5-8ED1-6093FAEAAF35;2011-01-05 00:00:00.000;2011-01-05 00:00:00.000;42255317260000;42;255;EOG Resources, Inc.;Wiatreck Unit #2H;28,593484;-97,582211;NAD27;NULL;NULL;NULL;Texas;Karnes;1;0;0
6FB24D7E-69F8-4958-9579-AD7FE8DFB437;2011-01-05 00:00:00.000;2011-01-05 00:00:00.000;42337344240000;42;337;EOG Resources, Inc.;Mitchell B Unit #2H;33,620869;-97,627572;NAD27;NULL;NULL;NULL;Texas;Montague;1;0;0
61A64C22-2FFE-4F9C-8217-CE5DD0F0208B;2011-01-05 00:00:00.000;2011-01-05 00:00:00.000;42461368180000;42;461;Chevron USA Inc.;Crier-McElroy 620;31,41343;-102,30958;NAD27;NULL;NULL;NULL;Texas;Upton;1;0;0
BFC36FF9-26EA-4E3C-A92A-B230F4EA8BC8;2011-01-05 00:00:00.000;2011-01-05 00:00:00.000;42317361530000;42;317;Energen Resources Corporation;Jones-Holton/Well No. 12;32,38086;-102,00983;NAD27;NULL;NULL;NULL;Texas;Martin;1;0;0
D0901A54-E5A1-49FD-A4D5-44A5913A4891;2011-01-05 00:00:00.000;2011-01-05 00:00:00.000;49021206640000;49;21;Anadarko Petroleum Corporation;PROSSER 13-65-32-16H;41,04528;-104,67849;NAD83;NULL;NULL;NULL;WY;LARAMIE;1;0;0
C39CE175-7AF6-478F-992C-D943AA7BCBB5;2011-01-05 00:00:00.000;2011-01-05 00:00:00.000;42165017060000;42;165;XTO Energy/ExxonMobil;RCFU #43;32,8911586;-102,8998949;NAD27;NULL;NULL;NULL;Texas;Gaines;1;0;0
E687D798-F9C8-4787-9CB3-0004B5C22C4E;2011-01-06 00:00:00.000;2011-01-06 00:00:00.000;3141110830000;3;141;Southwestern Energy ;JONES 09-14 #4-26H14;35,396055;-92,448352;NAD27;NULL;NULL;NULL;Arkansas;VAN BUREN, AR;1;0;0
C030F052-88A0-4151-BF48-278655D3C6B8;2011-01-06 00:00:00.000;2011-01-06 00:00:00.000;3141108130000;3;141;Southwestern Energy ;JONES 09-14 #3-26H23;35,396056;-92,448419;NAD27;NULL;NULL;NULL;Arkansas;VAN BUREN, AR;1;0;0
958597C6-6A2C-4E93-8A78-BCFAA2F6AD86;2011-01-06 00:00:00.000;2011-01-06 00:00:00.000;5123223070000;5;123;Anadarko Petroleum Corporation;BOULTER FEDERAL 14-18;40,221965;-104,823884;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
9D083BED-6E8F-4EB2-BC52-FB3872CE56F2;2011-01-06 00:00:00.000;2011-01-06 00:00:00.000;5123313530000;5;123;Anadarko Petroleum Corporation;NRC 21-9;40,069155;-104,90009;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
A91E82A9-979F-42D7-8220-02CE30F0F867;2011-01-06 00:00:00.000;2011-01-06 00:00:00.000;5123166870000;5;123;Anadarko Petroleum Corporation;PALOMBO 23-5L;40,21222;-104,8651;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
BD35E1D1-5D44-4A04-91C4-32C915DEF5E4;2011-01-06 00:00:00.000;2011-01-06 00:00:00.000;5123315490000;5;123;Anadarko Petroleum Corporation;COTTONWOOD 39-33;40,089545;-104,775244;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
47040D44-D9E4-4AD7-BC2F-A35D59D7B668;2011-01-06 00:00:00.000;2011-01-06 00:00:00.000;5045168750000;5;45;WPX Energy;SR 312-9;39,4556266;-107,8991955;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
E184BDB5-6425-4457-8793-16673C1669D4;2011-01-06 00:00:00.000;2011-01-06 00:00:00.000;5045168800000;5;45;WPX Energy;SR 11-9;39,4556538;-107,8991912;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
94B17710-ADAA-4F50-9D26-9B700C074080;2011-01-06 00:00:00.000;2011-01-06 00:00:00.000;33053031970000;33;53;Marathon Oil ;Watson USA #14-32H;47,502619;-103,201869;NAD83;NULL;NULL;NULL;ND;McKenzie;1;0;0
1D0C9E35-814A-4774-BDED-CD8C61A66D9C;2011-01-06 00:00:00.000;2011-01-06 00:00:00.000;42383368440000;42;383;Apache Corporation;Srh `16` 1614;31,44571;-101,47995;NAD27;NULL;NULL;NULL;Texas;Reagan;1;0;0
3332B71B-AC15-4B69-9316-B2E5479F71A2;2011-01-06 00:00:00.000;2011-01-06 00:00:00.000;37019216750000;37;19;Rex Energy;Voll 2H;40,8387349;-80,0547352;NAD83;NULL;NULL;NULL;Pennsylvania;Butler;1;0;0
E67A5D64-F6B3-4837-B930-E781B1F1C349;2011-01-06 00:00:00.000;2011-01-06 00:00:00.000;37019216740000;37;19;Rex Energy;Voll 1-H;40,8387035;-80,0547259;NAD83;NULL;NULL;NULL;Pennsylvania;Butler;1;0;0
7DD9A17E-DAB3-4F0A-8F7E-E4916090F996;2011-01-06 00:00:00.000;2011-01-06 00:00:00.000;42389326790000;42;389;Anadarko Petroleum Corporation;Winghead 56-2-43 1H;31,7801207;-103,893446;NAD27;NULL;NULL;NULL;Texas;Reeves;1;0;0
D52D1D8E-7768-44E2-B86C-C5EB8C2ABF9D;2011-01-06 00:00:00.000;2011-01-06 00:00:00.000;42025323380000;42;25;BHP Billiton Petroleum;Rayes A#1H;28,993208;-97,640811;NAD27;NULL;NULL;NULL;Texas;DeWitt;1;0;0
5954FAC7-A666-410A-912F-756D0B99FF2E;2011-01-06 00:00:00.000;2011-01-06 00:00:00.000;42337344230000;42;337;EOG Resources, Inc.;Mitchell B Unit #1H;33,620814;-97,627525;NAD27;NULL;NULL;NULL;Texas;Montague;1;0;0
DA58AE1A-CC3B-469D-B11A-97FF82358DA7;2011-01-06 00:00:00.000;2011-01-06 00:00:00.000;42121339940000;42;121;WPX Energy;Dr. Bob Smith C West 1H;33,0287575;-97,1216979;NAD27;NULL;NULL;NULL;Texas;Denton;1;0;0
C54073A1-9A5A-48A4-8DED-A6A445D7F6D0;2011-01-06 00:00:00.000;2011-01-06 00:00:00.000;42255317480000;42;255;Plains Exploration & Production Company;Julie #2H;29,1698266;-97,72858916;NAD27;NULL;NULL;NULL;Texas;Karnes;1;0;0
76F76949-B98E-483E-833F-FFE59FA3E9E7;2011-01-06 00:00:00.000;2011-01-06 00:00:00.000;42255317220000;42;255;Plains Exploration & Production Company;Julie #1H;29,16950416;-97,7283227;NAD27;NULL;NULL;NULL;Texas;Karnes;1;0;0
D91E5E74-B8C7-4CD1-92D8-77F92BAC7DA5;2011-01-06 00:00:00.000;2011-01-06 00:00:00.000;42439345550000;42;439;XTO Energy/ExxonMobil;Carter SE Unit B 2H;32,871806;-97,437667;NAD27;NULL;NULL;NULL;Texas;Tarrant;1;0;0
36C792E8-CEAD-4A16-81DE-851560BCC479;2011-01-06 00:00:00.000;2011-01-06 00:00:00.000;42439351470000;42;439;XTO Energy/ExxonMobil;DWG Unit 2H;32,703375;-97,159814;NAD27;NULL;NULL;NULL;Texas;Tarrant;1;0;0
C661F016-8B79-48FF-91AE-09FBC11310E8;2011-01-06 00:00:00.000;2011-01-06 00:00:00.000;42135344360000;42;135;XTO Energy/ExxonMobil;GSAU #1435;31,9118016;-102,6119611;NAD27;NULL;NULL;NULL;Texas;Ector;1;0;0
988923A7-817E-411D-B6A3-DD3BA9443A5B;2011-01-06 00:00:00.000;2011-01-07 00:00:00.000;43047509760000;43;47;Anadarko Petroleum Corporation;NBU 922-31B1BS;39,997503;-109,4745;NAD83;9459;542352;0;Utah;Uintah;2;0;0
C0B39849-7BB0-4061-ACE8-EF14296CAB3B;2011-01-06 15:02:00.000;2011-01-06 15:08:37.000;33105019250000;33;105;Hess Corporation; Bergstrom 2-28H;48,312646;-103,28914;NAD83;11092;2147948;0;North Dakota;Williams;2;0;0
B805B9A6-BFC3-4C13-BC6A-E721F0903B48;2011-01-07 00:00:00.000;2011-01-07 00:00:00.000;3145110330000;3;145;XTO Energy/ExxonMobil;Stoner 3-5H;35,519873;-91,775962;NAD27;NULL;NULL;NULL;Arkansas;White;1;0;0
47D7DAFE-57CE-496A-9E8A-B57549E4D0DA;2011-01-07 00:00:00.000;2011-01-07 00:00:00.000;3145109550000;3;145;XTO Energy/ExxonMobil;Sexton 1-12H;35,329898;-91,917455;NAD27;NULL;NULL;NULL;Arkansas;White;1;0;0
